"","variant_group","week","weeks_since","share","total_shares_by_week","rescaled_share"
"287","XBB",2024-02-03,109,0.004108521039598,0.90765170683153,0.00452653920956112
"288","XBB",2024-03-02,113,0.00111435353756,0.834767392836513,0.00133492700735885
"289","XBB",2024-10-12,145,4.579857233e-06,0.767659741271275,5.96599897946397e-06
"290","XBB",2024-10-26,147,5.962034081e-06,0.689540423596369,8.64638805351599e-06
"291","BA.1.1",2022-01-15,2,0.958472341299057,0.963953532585037,0.994313842835057
"292","BA.1.1",2022-01-29,4,0.98201958835125,0.993317163778556,0.988626416778775
"293","BA.1.1",2022-02-12,6,0.973538912832737,0.998063388215086,0.975427938072943
"294","BA.1.1",2022-02-26,8,0.919272691011428,0.99899178167834,0.920200453968719
"295","BA.1.1",2022-03-12,10,0.762261863797903,0.99839054880067,0.763490664763984
"296","BA.1.1",2022-03-26,12,0.475490694865584,0.998392809253346,0.476256129309648
"297","BA.1.1",2022-04-09,14,0.194729750975967,0.995656193324976,0.195579309686881
"298","BA.1.1",2022-04-23,16,0.0560822127154095,0.993403068274347,0.0564546401218899
"299","BA.1.1",2022-05-07,18,0.0138861704763255,0.992908492578863,0.0139853476731367
"300","BA.1.1",2022-05-21,20,0.003357650246471,0.993604592200426,0.00337926200505493
"301","BA.1.1",2022-06-04,22,0.000971490473603,0.994614615992759,0.000976750650937622
"302","BA.1.1",2022-06-18,24,0.000387399159081,0.994737005494243,0.000389448826113107
"303","BA.1.1",2022-07-02,26,0.00053897701946,0.992471883229882,0.000543065278288754
"304","BA.1.1",2022-07-16,28,0.000544313417777,0.988218763919577,0.000550802552683868
"305","BA.1.1",2022-07-30,30,0.000355614560249,0.980175472774135,0.000362807038256654
"306","BA.1.1",2022-08-13,32,0.0001930611215355,0.969525176962634,0.00019912955962663
"307","BA.1.1",2022-08-27,34,0.000215734726225,0.952714249269775,0.000226442216425706
"308","BA.1.1",2022-09-10,36,0.0001605796242075,0.930464625449532,0.00017258004207298
"309","BA.1.1",2022-09-24,38,0.0003996899613415,0.907484901326827,0.000440437037307306
"310","BA.1.1",2022-10-08,40,0.0005507823443625,0.875943630489929,0.000628787430139128
"311","BA.1.1",2022-11-05,44,0.000615185708739,0.814035692019389,0.000755723262223185
"312","BA.1.1",2022-12-03,48,0.000477799891087,0.79696121139932,0.000599527159230334
"313","BA.1.1",2022-12-17,50,0.00016437872182,0.814651792792574,0.000201777892437357
"314","BA.1.1",2022-12-31,52,0.000332627136231,0.832679888833809,0.000399465797951303
"315","BA.1.1",2023-01-28,56,0.000405661572586,0.854920001445862,0.000474502376713535
"316","BA.1.1",2023-02-11,58,0.000575886209845,0.869256213671179,0.000662504565153268
"317","BA.1.1",2023-04-22,68,0.0007964877877385,0.866055171063636,0.00091967326603489
"318","BA.1.1",2023-05-06,70,0.000676340947393,0.846316661467427,0.000799158256225623
"319","BA.1.1",2023-08-26,86,0.000473519306979,0.56789136849693,0.000833820222047555
"320","BA.1.1",2023-09-09,88,0.0005523568106585,0.547743846604135,0.00100842175422502
"321","BA.1.1",2024-03-23,116,0.001017685077386,0.76134922276833,0.00133668630235887
"322","BA.1.1",2024-06-01,126,0.0012631533318195,0.671303422364871,0.00188164291993277
"323","BA.2",2022-01-15,2,0.0054448313167085,0.963953532585037,0.00564843753630642
"324","BA.2",2022-01-29,4,0.0112067544832825,0.993317163778556,0.0112821512523274
"325","BA.2",2022-02-12,6,0.024458770640194,0.998063388215086,0.0245062296934221
"326","BA.2",2022-02-26,8,0.0789691975223825,0.99899178167834,0.0790488960677049
"327","BA.2",2022-03-12,10,0.236032352724578,0.99839054880067,0.236412847665791
"328","BA.2",2022-03-26,12,0.521818028064445,0.998392809253346,0.522658039228758
"329","BA.2",2022-04-09,14,0.800218627322466,0.995656193324976,0.803709787261153
"330","BA.2",2022-04-23,16,0.935033518821001,0.993403068274347,0.941242833531066
"331","BA.2",2022-05-07,18,0.968997411429882,0.992908492578863,0.975918142177556
"332","BA.2",2022-05-21,20,0.948378697037696,0.993604592200426,0.954483005093029
"333","BA.2",2022-06-04,22,0.851996935904026,0.994614615992759,0.856610110292436
"334","BA.2",2022-06-18,24,0.645347569137811,0.994737005494243,0.648761999979246
"335","BA.2",2022-07-02,26,0.371029254049063,0.992471883229882,0.373843592265397
"336","BA.2",2022-07-16,28,0.162696177139878,0.988218763919577,0.164635790252126
"337","BA.2",2022-07-30,30,0.0652317421045155,0.980175472774135,0.0665510859192322
"338","BA.2",2022-08-13,32,0.0248289202572775,0.969525176962634,0.0256093610019108
"339","BA.2",2022-08-27,34,0.0089315311051905,0.952714249269775,0.00937482682980362
"340","BA.2",2022-09-10,36,0.005258595047053,0.930464625449532,0.00565157976265076
"341","BA.2",2022-09-24,38,0.007384998025373,0.907484901326827,0.00813787426609022
"342","BA.2",2022-10-08,40,0.012903258422739,0.875943630489929,0.0147306949598138
"343","BA.2",2022-10-22,42,0.017607070687518,0.844606949896843,0.0208464667377748
"344","BA.2",2022-11-05,44,0.019766217934375,0.814035692019389,0.0242817583161995
"345","BA.2",2022-11-19,46,0.018454140052199,0.790237973829789,0.0233526363745383
"346","BA.2",2022-12-03,48,0.0156895298568995,0.79696121139932,0.0196866919399396
"347","BA.2",2022-12-17,50,0.014963629568228,0.814651792792574,0.0183681294273393
"348","BA.2",2022-12-31,52,0.014326987788081,0.832679888833809,0.0172058770485575
"349","BA.2",2023-01-14,54,0.009475470520556,0.845216742658522,0.0112106990341343
"350","BA.2",2023-01-28,56,0.0062222661217675,0.854920001445862,0.00727818522346447
"351","BA.2",2023-02-11,58,0.0051287203095855,0.869256213671179,0.00590012499068035
"352","BA.2",2023-02-25,60,0.0033302410738545,0.867182477471942,0.00384030023711157
"353","BA.2",2023-03-11,62,0.002950356749352,0.861206991801737,0.0034258392900173
"354","BA.2",2023-03-25,64,0.00132560977363,0.868649074953283,0.00152605904024165
"355","BA.2",2023-04-08,66,0.0006376818346325,0.870126799876744,0.000732860813760511
"356","BA.2",2023-04-22,68,0.0011366729740985,0.866055171063636,0.00131247178248761
"357","BA.2",2023-05-06,70,0.001147429080447,0.846316661467427,0.00135579167076479
"358","BA.2",2023-05-20,72,0.000816907704575,0.805142646524474,0.00101461238961979
"359","BA.2",2023-06-03,74,0.0013371562235995,0.753908454091288,0.00177363208535872
"360","BA.2",2023-07-01,78,0.001169111113996,0.672105520090554,0.00173947554223105
"361","BA.2",2023-07-15,80,0.0010449616820555,0.647594249370742,0.00161360556099884
"362","BA.2",2023-07-29,82,0.000849170261063,0.621736373213936,0.00136580437890965
"363","BA.2",2023-09-09,88,0.0010909174452535,0.547743846604135,0.00199165623131487
"364","BA.2",2023-09-23,90,0.0014224792830645,0.532158371788683,0.00267303749874926
"365","BA.2",2023-10-07,92,0.0018901783623735,0.535930152254879,0.00352691177091034
"366","BA.2",2023-11-04,96,0.0017525851726535,0.580318574327976,0.00302003976812743
"367","BA.2",2023-11-18,98,0.000742842850741,0.591206103199511,0.00125648711459651
"368","BA.2",2023-12-02,100,0.0006170077540445,0.642265336355194,0.000960674224684101
"369","BA.2",2023-12-16,102,0.0011901540274265,0.708527769806096,0.00167975635979972
"370","BA.2",2023-12-30,104,0.001508557877969,0.78012631018646,0.00193373541985584
"371","BA.2",2024-01-13,106,0.000982562603895,0.862095063028392,0.00113973811709747
"372","BA.2",2024-01-27,108,0.001033635926433,0.900520692521241,0.00114782029443329
"373","BA.2",2024-03-09,114,0.0011966932215725,0.81257906841347,0.00147270987906321
"374","BA.2",2024-04-20,120,0.0012317827786315,0.694253750611096,0.00177425440992902
"375","BA.2",2024-05-04,122,0.002159448980819,0.653370202227961,0.0033050925393527
"376","BA.2",2024-06-01,126,0.002016196143813,0.671303422364871,0.00300340513193026
"377","BA.2",2024-06-29,130,0.000802877737442,0.74792199805961,0.00107347790214082
"378","BA.2",2024-08-24,138,0.0006332365155685,0.808034296176629,0.000783675295175937
"379","BA.2",2024-10-05,144,0.0003540536131365,0.79188934692833,0.000447099856198146
"380","BA.2",2024-10-19,146,7.790702966e-06,0.728600082433822,1.06927011866041e-05
"381","BA.4/5",2022-01-15,2,3.6359969272e-05,0.963953532585037,3.7719628636552e-05
"382","BA.4/5",2022-01-29,4,3.48917201335e-05,0.993317163778556,3.51264645430798e-05
"383","BA.4/5",2022-02-26,8,0.0007498931445295,0.99899178167834,0.00075064996357593
"384","BA.4/5",2022-03-26,12,0.000804684619652,0.998392809253346,0.000805979983223025
"385","BA.4/5",2022-04-09,14,0.0002538954904595,0.995656193324976,0.000255003174953013
